key,role,spell,wins,matches
39,3,6_12,3,10
39,3,7_14,1,4
39,3,14_21,2,4
39,3,6_7,1,3
39,3,11_14,1,3
39,3,6_11,0,3
39,3,1_11,0,3
39,3,3_21,1,3
39,3,3_6,0,2
39,3,1_3,0,2
39,3,11_21,0,1
39,3,1_14,0,1
39,3,3_12,1,1
39,3,3_7,1,1
39,3,7_21,1,1
39,2,4,720,2264
39,2,14,566,1785
39,2,3,78,246
39,2,12,53,206
39,2,7,20,67
39,2,6,9,35
39,2,11,8,34
39,2,1,6,23
39,2,21,4,10
39,2,4_14,562,1750
39,2,3_4,74,227
39,2,4_12,50,183
39,2,4_7,17,55
39,2,4_11,6,18
39,2,3_14,2,16
39,2,1_4,5,14
39,2,11_12,0,10
39,2,4_6,3,10
39,2,12_14,0,7
39,2,4_21,3,7
39,2,1_6,0,6
39,2,7_14,1,5
39,2,6_14,1,5
39,2,6_7,0,4
39,2,6_11,1,3
39,2,6_12,2,3
39,2,3_6,1,2
39,2,7_12,1,2
39,2,6_21,1,2
39,2,1_11,1,2
39,2,3_7,1,1
39,2,11_14,0,1
39,2,1_12,0,1
39,2,14_21,0,1
427,4,4,3079,6703
427,4,12,2023,4315
427,4,14,926,2129
427,4,6,261,661
427,4,11,252,575
427,4,3,184,370
427,4,21,94,186
427,4,7,74,160
427,4,1,11,45
427,4,4_12,1802,3811
427,4,4_14,840,1926
427,4,3_4,130,257
427,4,4_6,96,253
427,4,4_11,105,237
427,4,11_12,89,209
427,4,6_12,71,165
427,4,4_7,51,113
427,4,4_21,51,99
427,4,6_14,40,96
427,4,6_11,36,90
427,4,3_12,23,50
427,4,12_14,21,46
427,4,7_21,19,36
427,4,12_21,16,30
427,4,1_6,4,28
427,4,11_14,13,25
427,4,3_14,11,25
427,4,3_6,10,20
427,4,3_11,7,11
427,4,14_21,1,9
427,4,6_21,4,7
427,4,1_4,4,7
427,4,1_7,2,3
427,4,3_21,2,3
427,4,7_14,0,2
427,4,3_7,1,2
427,4,1_3,0,2
427,4,6_7,0,2
427,4,1_11,1,2
427,4,1_12,0,2
427,4,7_12,1,2
427,4,11_21,1,1
427,4,1_21,0,1
427,1,11,56460,119417
427,1,4,53671,113231
427,1,6,1410,3052
427,1,3,742,1650
427,1,14,342,840
427,1,7,196,405
427,1,12,104,334
427,1,21,36,84
427,1,1,10,39
427,1,4_11,53658,113154
427,1,6_11,1406,3028
427,1,3_11,733,1632
427,1,11_14,328,796
427,1,7_11,193,397
427,1,11_12,101,302
427,1,11_21,35,81
427,1,4_14,8,32
427,1,1_11,8,27
427,1,4_12,3,27
427,1,1_6,2,10
427,1,3_4,2,8
427,1,3_14,5,6
427,1,4_6,0,6
427,1,4_7,1,4
427,1,6_14,1,4
427,1,3_7,2,2
427,1,6_12,0,2
427,1,1_21,0,1
427,1,3_12,0,1
427,1,3_6,0,1
427,1,1_12,0,1
427,1,6_21,1,1
427,1,12_14,0,1
427,1,7_21,0,1
427,1,7_14,0,1
427,5,4,3999,7834
427,5,12,1529,3015
427,5,14,1201,2403
427,5,3,496,943
427,5,6,409,844
427,5,21,310,624
427,5,7,287,548
427,5,11,151,357
427,5,1,48,132
427,5,4_12,1485,2899
427,5,4_14,1138,2266
427,5,3_4,438,827
427,5,4_21,275,537
427,5,4_6,267,503
427,5,4_7,253,487
427,5,4_11,122,275
427,5,1_6,25,87
427,5,6_14,42,76
427,5,6_21,25,60
427,5,6_12,21,50
427,5,1_4,21,40
427,5,11_12,14,39
427,5,3_6,19,38
427,5,3_7,26,37
427,5,3_14,6,25
427,5,11_14,8,19
427,5,6_11,7,19
427,5,6_7,3,11
427,5,3_12,5,11
427,5,7_21,4,9
427,5,14_21,4,8
427,5,12_14,2,7
427,5,12_21,1,5
427,5,3_21,1,3
427,5,7_12,1,2
427,5,1_12,0,2
427,5,11_21,0,2
427,5,7_14,0,1
427,5,3_11,0,1
427,5,1_14,1,1
427,5,1_3,1,1
427,5,7_11,0,1
427,5,1_11,0,1
427,3,4,259,755
427,3,7,142,337
427,3,3,79,181
427,3,14,53,150
427,3,6,54,146
427,3,12,24,88
427,3,11,16,82
427,3,1,9,64
427,3,21,10,27
427,3,4_7,106,277
427,3,3_4,70,158
427,3,4_14,40,120
427,3,4_12,15,61
427,3,4_11,12,58
427,3,6_7,29,46
427,3,4_6,7,33
427,3,1_4,2,29
427,3,1_6,6,28
427,3,4_21,7,19
427,3,6_14,6,12
427,3,6_12,3,10
427,3,11_12,2,8
427,3,3_6,2,8
427,3,6_11,1,8
427,3,3_7,3,7
427,3,3_14,3,6
427,3,14_21,2,4
427,3,12_14,1,4
427,3,7_11,1,3
427,3,1_12,1,3
427,3,1_11,0,2
427,3,7_14,1,2
427,3,11_14,0,2
427,3,7_12,1,1
427,3,1_21,0,1
427,3,11_21,0,1
427,3,3_12,1,1
427,3,1_3,0,1
427,3,7_21,1,1
427,3,6_21,0,1
427,2,4,7907,17389
427,2,3,3781,8282
427,2,14,2974,6407
427,2,7,1857,3829
427,2,11,1750,3822
427,2,6,350,884
427,2,12,311,752
427,2,21,62,166
427,2,1,25,117
427,2,3_4,2718,6150
427,2,4_14,2682,5806
427,2,4_11,1388,2989
427,2,4_7,927,1956
427,2,3_7,821,1627
427,2,6_11,138,312
427,2,3_14,144,299
427,2,11_12,107,259
427,2,4_12,93,222
427,2,6_12,67,190
427,2,4_21,53,136
427,2,4_6,41,113
427,2,3_11,56,111
427,2,7_14,49,106
427,2,6_14,52,94
427,2,1_6,15,83
427,2,7_11,30,79
427,2,3_6,27,71
427,2,11_14,30,67
427,2,7_12,18,31
427,2,12_14,12,24
427,2,6_7,9,19
427,2,3_12,12,18
427,2,1_4,4,17
427,2,14_21,4,9
427,2,7_21,1,8
427,2,1_12,2,6
427,2,3_21,3,6
427,2,1_11,1,4
427,2,1_7,2,3
427,2,1_21,0,2
427,2,12_21,0,2
427,2,1_14,1,2
427,2,6_21,1,2
427,2,11_21,0,1
40,4,4,1649,3607
40,4,11,846,1550
40,4,14,326,982
40,4,12,286,708
40,4,3,191,504
40,4,7,214,465
40,4,6,89,335
40,4,1,14,102
40,4,21,19,61
40,4,4_11,783,1395
40,4,4_14,257,783
40,4,4_12,260,616
40,4,4_7,168,316
40,4,3_4,115,306
40,4,4_6,49,135
40,4,1_6,12,83
40,4,3_11,35,78
40,4,3_14,27,58
40,4,6_14,17,55
40,4,4_21,17,54
40,4,7_14,13,49
40,4,3_7,9,47
40,4,7_11,19,36
40,4,6_12,3,30
40,4,12_14,12,30
40,4,6_11,4,15
40,4,11_12,5,14
40,4,3_6,2,9
40,4,7_12,2,8
40,4,1_11,0,7
40,4,11_14,0,5
40,4,3_12,3,5
40,4,6_7,1,4
40,4,1_12,1,4
40,4,6_21,1,4
40,4,1_7,1,3
40,4,1_4,0,2
40,4,1_14,0,2
40,4,7_21,1,2
40,4,1_3,0,1
40,4,12_21,0,1
40,1,11,99,585
40,1,4,78,445
40,1,6,18,109
40,1,14,11,42
40,1,12,1,21
40,1,1,2,18
40,1,3,4,17
40,1,7,1,8
40,1,21,0,3
40,1,4_11,73,418
40,1,6_11,16,97
40,1,11_14,7,30
40,1,11_12,0,13
40,1,1_11,1,12
40,1,4_14,3,11
40,1,3_11,2,8
40,1,1_6,1,6
40,1,3_4,1,6
40,1,7_11,0,5
40,1,4_12,0,5
40,1,6_12,1,3
40,1,11_21,0,2
40,1,4_6,0,2
40,1,4_7,1,2
40,1,3_14,1,1
40,1,3_6,0,1
40,1,4_21,0,1
40,1,3_7,0,1
40,5,4,1166,3124
40,5,14,624,1734
40,5,3,211,593
40,5,12,193,500
40,5,7,148,485
40,5,6,66,239
40,5,21,75,233
40,5,11,44,125
40,5,1,19,119
40,5,4_14,589,1584
40,5,3_4,168,442
40,5,4_12,169,422
40,5,4_7,82,237
40,5,4_21,75,225
40,5,3_7,28,104
40,5,4_6,39,101
40,5,7_14,19,98
40,5,4_11,34,83
40,5,1_6,9,67
40,5,7_12,17,39
40,5,1_4,10,30
40,5,3_14,8,24
40,5,6_12,3,21
40,5,6_14,5,19
40,5,6_11,4,16
40,5,3_6,5,10
40,5,1_11,0,9
40,5,11_12,2,8
40,5,3_11,2,6
40,5,12_14,2,5
40,5,1_21,0,4
40,5,1_3,0,4
40,5,6_7,1,4
40,5,3_12,0,2
40,5,1_12,0,2
40,5,1_14,0,2
40,5,7_11,1,2
40,5,11_14,1,1
40,5,6_21,0,1
40,5,1_7,0,1
40,5,12_21,0,1
40,5,3_21,0,1
40,5,14_21,0,1
40,3,4,656,2407
40,3,14,275,1049
40,3,3,200,808
40,3,7,188,656
40,3,6,17,85
40,3,12,12,48
40,3,21,17,43
40,3,1,5,36
40,3,11,4,24
40,3,4_14,266,979
40,3,3_4,182,733
40,3,4_7,168,557
40,3,7_14,6,46
40,3,3_7,14,45
40,3,4_21,16,40
40,3,4_6,9,40
40,3,4_12,10,33
40,3,1_6,4,20
40,3,3_14,2,20
40,3,4_11,4,15
40,3,1_4,1,10
40,3,3_6,2,9
40,3,6_12,1,5
40,3,6_11,0,4
40,3,11_12,0,4
40,3,6_7,0,4
40,3,12_14,1,2
40,3,6_14,0,2
40,3,1_12,0,2
40,3,7_12,0,2
40,3,1_11,0,1
40,3,1_7,0,1
40,3,6_21,1,1
40,3,1_3,0,1
40,3,7_21,0,1
40,3,1_21,0,1
40,2,4,543571,1044124
40,2,14,222279,432030
40,2,3,214619,415364
40,2,7,108966,205363
40,2,21,2186,4473
40,2,6,849,1914
40,2,12,785,1658
40,2,1,578,1217
40,2,11,327,781
40,2,4_14,220518,427527
40,2,3_4,212352,409550
40,2,4_7,106821,198958
40,2,4_21,2095,4261
40,2,3_7,1159,3530
40,2,7_14,734,2313
40,2,3_14,887,1854
40,2,4_12,633,1294
40,2,1_4,498,984
40,2,4_6,399,882
40,2,4_11,288,668
40,2,3_6,137,285
40,2,6_7,114,255
40,2,6_14,103,221
40,2,7_12,93,199
40,2,1_6,57,172
40,2,3_21,38,78
40,2,12_14,28,75
40,2,7_21,31,67
40,2,6_11,13,36
40,2,6_12,13,36
40,2,3_12,10,32
40,2,7_11,9,28
40,2,6_21,13,27
40,2,1_3,8,20
40,2,14_21,4,19
40,2,11_14,6,16
40,2,3_11,8,15
40,2,1_21,3,13
40,2,1_7,7,13
40,2,11_12,3,11
40,2,1_12,3,6
40,2,12_21,2,5
40,2,1_14,2,5
40,2,1_11,0,4
40,2,11_21,0,3
59,4,4,9387,20344
59,4,12,6049,13243
59,4,14,4669,9795
59,4,3,73,182
59,4,21,87,178
59,4,6,71,166
59,4,7,73,165
59,4,11,43,113
59,4,1,2,12
59,4,4_12,5304,11712
59,4,4_14,3925,8252
59,4,12_14,706,1444
59,4,4_11,40,110
59,4,7_21,53,109
59,4,3_4,44,106
59,4,4_6,38,91
59,4,4_21,26,48
59,4,6_12,23,45
59,4,3_14,16,39
59,4,3_12,10,28
59,4,7_14,8,25
59,4,6_14,8,20
59,4,4_7,9,20
59,4,14_21,5,14
59,4,7_12,3,10
59,4,3_21,2,6
59,4,1_6,0,5
59,4,1_4,0,5
59,4,3_6,1,3
59,4,1_12,2,2
59,4,11_14,1,1
59,4,12_21,1,1
59,4,6_11,1,1
59,4,11_12,1,1
59,4,6_7,0,1
59,1,11,339886,681270
59,1,4,336031,673274
59,1,14,2208,4632
59,1,6,1182,2478
59,1,3,422,904
59,1,12,51,128
59,1,7,22,67
59,1,21,17,38
59,1,1,5,15
59,1,4_11,336035,673148
59,1,11_14,2188,4551
59,1,6_11,1182,2469
59,1,3_11,420,894
59,1,11_12,47,105
59,1,4_14,19,79
59,1,7_11,21,57
59,1,11_21,16,35
59,1,4_12,4,22
59,1,1_11,4,11
59,1,3_4,2,10
59,1,4_7,1,9
59,1,4_6,0,5
59,1,1_6,0,3
59,1,7_21,0,1
59,1,1_14,1,1
59,1,12_14,0,1
59,1,4_21,1,1
59,1,6_21,0,1
59,5,4,8215,16220
59,5,14,7784,15328
59,5,12,448,911
59,5,3,87,196
59,5,21,34,82
59,5,11,28,78
59,5,6,38,75
59,5,7,17,34
59,5,1,11,22
59,5,4_14,7672,15087
59,5,4_12,375,767
59,5,3_4,72,146
59,5,12_14,71,138
59,5,4_11,28,77
59,5,4_6,30,56
59,5,3_14,15,50
59,5,4_21,15,42
59,5,14_21,18,36
59,5,4_7,14,25
59,5,1_4,11,20
59,5,6_14,6,12
59,5,6_12,2,5
59,5,7_21,1,4
59,5,7_14,2,4
59,5,1_6,0,2
59,5,11_14,0,1
59,5,7_12,0,1
59,3,4,1226,2713
59,3,14,806,1797
59,3,3,251,519
59,3,7,134,307
59,3,12,26,60
59,3,11,13,46
59,3,6,6,22
59,3,21,8,22
59,3,1,4,14
59,3,4_14,799,1770
59,3,3_4,247,507
59,3,4_7,134,306
59,3,4_12,24,54
59,3,4_11,12,41
59,3,4_6,5,16
59,3,14_21,4,11
59,3,4_21,3,10
59,3,1_4,2,9
59,3,3_14,2,9
59,3,1_6,1,4
59,3,12_14,1,3
59,3,11_14,0,3
59,3,6_12,0,2
59,3,3_11,0,1
59,3,7_14,0,1
59,3,11_12,1,1
59,3,1_3,1,1
59,3,3_21,1,1
59,2,4,23490,49505
59,2,14,19955,41931
59,2,3,3414,7125
59,2,7,294,679
59,2,11,97,274
59,2,21,127,246
59,2,12,68,165
59,2,6,62,163
59,2,1,14,48
59,2,4_14,19748,41513
59,2,3_4,3226,6755
59,2,4_7,244,564
59,2,3_14,171,330
59,2,4_11,94,264
59,2,4_21,76,137
59,2,4_12,52,126
59,2,4_6,40,109
59,2,7_21,31,67
59,2,1_4,13,37
59,2,14_21,14,29
59,2,7_14,10,25
59,2,3_6,9,16
59,2,6_14,5,15
59,2,12_14,7,12
59,2,7_12,4,11
59,2,3_21,5,10
59,2,1_6,0,8
59,2,3_12,1,8
59,2,3_7,2,6
59,2,6_7,3,5
59,2,11_14,3,5
59,2,6_12,4,5
59,2,6_21,1,3
59,2,6_11,0,2
59,2,11_12,0,2
59,2,1_14,1,2
59,2,7_11,0,1
59,2,1_12,0,1
24,4,4,625825,1261236
24,4,12,338345,692904
24,4,14,326744,644593
24,4,6,18254,35604
24,4,3,4644,9643
24,4,7,1170,2774
24,4,11,756,1808
24,4,21,769,1623
24,4,1,201,443
24,4,4_12,313713,644439
24,4,4_14,298405,589034
24,4,12_14,20809,40866
24,4,4_6,8187,15909
24,4,6_14,6293,12148
24,4,3_4,3290,6827
24,4,6_12,3432,6789
24,4,4_7,839,2009
24,4,3_14,853,1760
24,4,4_11,700,1648
24,4,4_21,489,1064
24,4,3_12,282,586
24,4,3_6,197,416
24,4,14_21,177,360
24,4,7_14,143,338
24,4,1_4,139,306
24,4,6_7,67,153
24,4,7_12,59,141
24,4,7_21,48,96
24,4,1_6,32,71
24,4,6_11,21,69
24,4,11_14,19,50
24,4,6_21,26,49
24,4,1_14,17,37
24,4,12_21,18,35
24,4,3_7,11,30
24,4,1_12,12,24
24,4,11_12,12,24
24,4,3_21,10,17
24,4,7_11,3,7
24,4,3_11,1,6
24,4,1_11,0,3
24,4,1_21,1,1
24,4,1_3,0,1
24,4,11_21,0,1
24,1,11,167352,339457
24,1,4,150226,305462
24,1,6,11389,22553
24,1,14,5125,10733
24,1,12,419,1129
24,1,3,526,1128
24,1,7,61,180
24,1,21,25,70
24,1,1,7,34
24,1,4_11,150014,304597
24,1,6_11,11380,22513
24,1,11_14,5026,10309
24,1,3_11,524,1112
24,1,11_12,310,663
24,1,4_12,104,441
24,1,4_14,92,387
24,1,7_11,58,165
24,1,11_21,25,68
24,1,1_11,7,30
24,1,4_6,5,19
24,1,12_14,4,18
24,1,6_14,3,10
24,1,4_7,3,10
24,1,3_4,1,8
24,1,3_14,0,7
24,1,6_12,1,5
24,1,1_6,0,3
24,1,6_7,0,2
24,1,7_12,0,2
24,1,1_14,0,1
24,1,7_21,0,1
24,1,3_6,1,1
24,1,14_21,0,1
24,5,4,17412,34569
24,5,14,13943,27399
24,5,12,3740,7659
24,5,6,785,1545
24,5,3,472,961
24,5,21,96,213
24,5,7,74,190
24,5,11,32,98
24,5,1,27,82
24,5,4_14,13186,25860
24,5,4_12,3367,6921
24,5,4_6,368,710
24,5,3_4,345,690
24,5,6_14,307,613
24,5,12_14,294,584
24,5,3_14,95,211
24,5,6_12,72,136
24,5,4_21,52,132
24,5,4_7,46,115
24,5,4_11,23,78
24,5,14_21,35,64
24,5,1_4,24,63
24,5,7_14,21,52
24,5,3_6,25,46
24,5,6_21,5,12
24,5,6_11,5,10
24,5,1_6,0,9
24,5,6_7,3,9
24,5,1_14,3,8
24,5,7_12,2,8
24,5,3_12,4,7
24,5,11_14,2,7
24,5,3_7,1,4
24,5,3_21,2,3
24,5,1_12,0,2
24,5,7_11,1,2
24,5,12_21,1,1
24,5,11_21,1,1
24,3,4,1751,3762
24,3,14,896,1896
24,3,3,328,693
24,3,12,261,591
24,3,7,222,498
24,3,6,230,439
24,3,21,31,61
24,3,11,21,53
24,3,1,14,35
24,3,4_14,811,1738
24,3,3_4,287,619
24,3,4_12,239,537
24,3,4_7,208,462
24,3,4_6,146,280
24,3,6_14,47,76
24,3,4_21,29,52
24,3,3_6,26,46
24,3,4_11,17,44
24,3,12_14,17,40
24,3,1_4,14,30
24,3,3_14,13,23
24,3,6_7,5,17
24,3,7_14,6,12
24,3,6_12,3,10
24,3,1_6,0,4
24,3,6_11,3,4
24,3,14_21,1,4
24,3,11_14,1,3
24,3,7_12,2,3
24,3,3_21,1,2
24,3,3_7,1,2
24,3,6_21,0,2
24,3,1_3,0,1
24,3,7_21,0,1
24,3,11_12,0,1
24,3,7_11,0,1
24,2,4,3414,7522
24,2,14,2495,5385
24,2,3,720,1572
24,2,12,217,551
24,2,6,143,350
24,2,7,146,325
24,2,11,85,227
24,2,1,56,96
24,2,21,14,44
24,2,4_14,2314,5019
24,2,3_4,612,1364
24,2,4_12,159,424
24,2,4_7,125,260
24,2,4_6,75,179
24,2,4_11,67,173
24,2,3_14,94,164
24,2,6_14,35,86
24,2,1_4,51,77
24,2,12_14,38,72
24,2,4_21,11,26
24,2,3_6,10,24
24,2,6_11,8,22
24,2,7_14,6,21
24,2,7_12,7,20
24,2,11_14,8,16
24,2,6_12,8,16
24,2,1_6,2,13
24,2,3_7,2,10
24,2,6_7,5,9
24,2,14_21,0,7
24,2,12_21,3,7
24,2,11_12,1,5
24,2,7_11,0,4
24,2,3_12,0,4
24,2,3_11,1,4
24,2,1_12,1,3
24,2,11_21,0,2
24,2,6_21,0,1
24,2,1_3,1,1
24,2,3_21,0,1
24,2,1_11,0,1
24,2,1_7,1,1
126,4,4,214104,447822
126,4,12,165960,346038
126,4,14,47169,99723
126,4,3,940,2059
126,4,6,802,1849
126,4,7,233,545
126,4,21,133,305
126,4,11,79,222
126,4,1,78,161
126,4,4_12,165451,344833
126,4,4_14,46740,98691
126,4,3_4,840,1863
126,4,4_6,596,1332
126,4,12_14,320,773
126,4,4_7,213,479
126,4,6_12,128,306
126,4,4_21,127,285
126,4,4_11,70,201
126,4,6_14,57,147
126,4,1_4,72,138
126,4,3_14,48,87
126,4,3_12,44,84
126,4,7_12,10,30
126,4,1_6,5,20
126,4,3_6,4,19
126,4,6_7,8,18
126,4,7_14,0,10
126,4,11_14,3,8
126,4,14_21,1,7
126,4,12_21,2,6
126,4,11_12,2,6
126,4,6_11,4,6
126,4,7_21,1,4
126,4,3_7,1,3
126,4,3_21,2,2
126,4,6_21,0,1
126,4,1_11,0,1
126,4,1_3,1,1
126,4,1_7,0,1
126,1,4,781,2121
126,1,11,793,2079
126,1,12,34,153
126,1,14,33,93
126,1,6,34,69
126,1,3,4,10
126,1,1,0,4
126,1,7,1,3
126,1,4_11,734,1936
126,1,4_12,34,143
126,1,6_11,33,67
126,1,11_14,21,52
126,1,4_14,12,40
126,1,11_12,0,10
126,1,3_11,4,8
126,1,1_11,0,3
126,1,7_11,1,3
126,1,1_6,0,1
126,1,3_14,0,1
126,1,4_6,1,1
126,1,3_4,0,1
126,5,4,60442,120306
126,5,14,45425,90093
126,5,12,13194,26591
126,5,3,924,1841
126,5,1,476,927
126,5,21,331,687
126,5,6,222,475
126,5,7,84,204
126,5,11,37,90
126,5,4_14,45326,89862
126,5,4_12,13120,26430
126,5,3_4,918,1822
126,5,1_4,472,917
126,5,4_21,322,661
126,5,4_6,174,360
126,5,4_7,75,171
126,5,12_14,57,123
126,5,4_11,35,83
126,5,6_14,34,73
126,5,6_12,10,27
126,5,3_14,5,15
126,5,7_21,6,15
126,5,7_14,2,11
126,5,14_21,1,8
126,5,1_6,2,6
126,5,6_11,2,4
126,5,6_7,0,3
126,5,7_12,1,3
126,5,12_21,2,3
126,5,1_12,2,2
126,5,3_12,1,2
126,5,3_6,0,2
126,5,11_14,0,1
126,5,11_12,0,1
126,5,1_11,0,1
126,5,1_7,0,1
126,3,4,2297,5285
126,3,7,842,1927
126,3,14,720,1708
126,3,12,304,721
126,3,3,324,673
126,3,1,49,143
126,3,6,49,113
126,3,21,36,83
126,3,11,3,9
126,3,4_7,839,1916
126,3,4_14,710,1681
126,3,4_12,298,708
126,3,3_4,323,669
126,3,1_4,47,136
126,3,4_6,42,89
126,3,4_21,35,78
126,3,6_14,6,13
126,3,4_11,3,8
126,3,1_6,1,6
126,3,12_14,3,6
126,3,7_12,2,5
126,3,14_21,1,4
126,3,6_7,0,3
126,3,3_14,0,2
126,3,7_14,0,2
126,3,1_12,1,1
126,3,3_6,0,1
126,3,6_11,0,1
126,3,12_21,0,1
126,3,3_7,1,1
126,2,4,1401,3443
126,2,14,1109,2654
126,2,3,199,454
126,2,12,60,215
126,2,7,38,131
126,2,6,8,28
126,2,21,10,28
126,2,1,5,27
126,2,11,4,18
126,2,4_14,1101,2633
126,2,3_4,191,435
126,2,4_12,58,201
126,2,4_7,28,109
126,2,4_21,8,23
126,2,1_4,5,15
126,2,4_11,4,14
126,2,4_6,6,13
126,2,3_14,5,12
126,2,7_12,2,8
126,2,1_6,0,7
126,2,7_14,3,5
126,2,3_7,2,4
126,2,6_7,1,3
126,2,6_12,0,2
126,2,3_6,1,2
126,2,1_11,0,2
126,2,7_21,2,2
126,2,1_12,0,2
126,2,6_14,0,1
126,2,12_14,0,1
126,2,1_14,0,1
126,2,3_21,0,1
126,2,11_12,0,1
126,2,14_21,0,1
126,2,11_21,0,1
202,4,4,10425,21795
202,4,6,4445,8937
202,4,14,2157,4585
202,4,12,2039,4486
202,4,3,787,1718
202,4,7,742,1690
202,4,21,591,1161
202,4,1,114,239
202,4,11,14,41
202,4,4_6,4285,8573
202,4,4_14,2042,4327
202,4,4_12,1947,4249
202,4,3_4,763,1654
202,4,4_7,694,1604
202,4,4_21,580,1137
202,4,1_4,103,215
202,4,6_14,63,140
202,4,6_12,38,103
202,4,12_14,36,89
202,4,6_7,30,48
202,4,3_6,14,41
202,4,4_11,11,36
202,4,7_12,12,27
202,4,1_6,9,21
202,4,3_14,7,12
202,4,3_12,3,9
202,4,14_21,4,8
202,4,6_21,4,8
202,4,7_14,4,8
202,4,12_21,1,6
202,4,6_11,2,3
202,4,11_12,1,2
202,4,7_21,2,2
202,4,1_12,1,1
202,4,1_3,0,1
202,4,1_14,1,1
202,4,3_7,0,1
202,1,11,1360,3677
202,1,4,1272,3477
202,1,6,116,323
202,1,7,26,112
202,1,12,8,35
202,1,14,10,27
202,1,3,2,19
202,1,1,2,9
202,1,21,0,3
202,1,4_11,1235,3315
202,1,6_11,112,310
202,1,4_7,25,107
202,1,11_12,6,21
202,1,11_14,6,15
202,1,4_12,2,13
202,1,3_4,2,12
202,1,4_6,3,11
202,1,4_14,3,11
202,1,3_11,0,7
202,1,1_4,2,6
202,1,7_11,1,5
202,1,1_11,0,3
202,1,4_21,0,2
202,1,6_14,1,1
202,1,11_21,0,1
202,1,6_12,0,1
202,5,4,29877,59861
202,5,14,7597,15542
202,5,6,6675,13068
202,5,21,6007,11564
202,5,3,3788,7532
202,5,7,3163,6780
202,5,12,1932,4011
202,5,1,1116,2304
202,5,11,19,54
202,5,4_14,7476,15266
202,5,4_6,6541,12757
202,5,4_21,5989,11520
202,5,3_4,3769,7472
202,5,4_7,3134,6701
202,5,4_12,1858,3838
202,5,1_4,1104,2272
202,5,6_14,61,128
202,5,12_14,45,99
202,5,6_12,20,51
202,5,6_7,16,37
202,5,4_11,9,35
202,5,3_6,11,34
202,5,1_6,11,30
202,5,6_21,12,24
202,5,7_12,7,19
202,5,3_14,6,18
202,5,7_14,4,16
202,5,14_21,4,13
202,5,6_11,3,7
202,5,3_11,2,6
202,5,7_21,2,6
202,5,11_12,2,3
202,5,11_14,2,2
202,5,1_11,1,1
202,5,3_7,0,1
202,5,3_12,0,1
202,5,1_21,0,1
202,3,4,1811165,3549912
202,3,7,1390998,2717323
202,3,3,193720,378952
202,3,1,113832,227573
202,3,6,76120,147864
202,3,14,26146,56902
202,3,21,9426,18993
202,3,12,4855,10306
202,3,11,919,2191
202,3,4_7,1389411,2714224
202,3,3_4,193427,378304
202,3,1_4,113653,227169
202,3,4_6,74432,144332
202,3,4_14,25551,55643
202,3,4_21,9312,18748
202,3,4_12,4468,9451
202,3,6_7,1042,2154
202,3,4_11,863,2041
202,3,6_14,219,433
202,3,7_12,152,339
202,3,3_6,151,310
202,3,1_6,134,310
202,3,7_14,136,306
202,3,12_14,123,259
202,3,6_12,102,215
202,3,3_14,75,166
202,3,7_21,59,121
202,3,3_7,61,109
202,3,6_21,24,65
202,3,11_14,21,60
202,3,1_7,28,57
202,3,6_11,15,45
202,3,14_21,14,29
202,3,3_21,14,20
202,3,1_3,13,18
202,3,3_12,4,16
202,3,11_12,5,15
202,3,7_11,5,13
202,3,3_11,6,9
202,3,1_14,3,6
202,3,1_12,0,6
202,3,12_21,1,5
202,3,1_11,2,5
202,3,11_21,2,3
202,3,1_21,0,2
202,2,4,5952,16405
202,2,7,2391,7645
202,2,14,1388,3394
202,2,3,1326,3248
202,2,6,448,1136
202,2,12,245,568
202,2,21,191,460
202,2,1,136,441
202,2,11,25,85
202,2,4_7,2359,7545
202,2,4_14,1356,3296
202,2,3_4,1304,3195
202,2,4_6,399,992
202,2,4_12,203,461
202,2,4_21,185,440
202,2,1_4,130,412
202,2,4_11,16,64
202,2,6_12,18,40
202,2,6_7,8,31
202,2,7_12,10,31
202,2,3_14,10,28
202,2,6_14,6,25
202,2,12_14,9,24
202,2,1_6,5,23
202,2,3_6,9,18
202,2,7_21,5,18
202,2,7_14,5,16
202,2,11_12,4,7
202,2,6_11,3,7
202,2,11_14,1,3
202,2,3_7,3,3
202,2,1_11,0,3
202,2,3_12,0,3
202,2,1_12,1,2
202,2,14_21,1,2
202,2,1_3,0,1
202,2,7_11,1,1
222,4,4,1978,4655
222,4,12,537,1281
222,4,7,418,1045
222,4,6,451,998
222,4,14,347,890
222,4,3,172,403
222,4,21,159,338
222,4,1,42,99
222,4,11,6,11
222,4,4_12,512,1205
222,4,4_7,391,973
222,4,4_6,426,923
222,4,4_14,302,778
222,4,3_4,162,375
222,4,4_21,142,304
222,4,1_4,39,89
222,4,7_14,18,44
222,4,12_14,12,34
222,4,6_12,9,30
222,4,14_21,10,17
222,4,6_7,4,14
222,4,3_6,4,10
222,4,6_14,4,9
222,4,7_12,3,8
222,4,1_6,2,8
222,4,3_21,4,8
222,4,4_11,4,8
222,4,3_14,1,6
222,4,7_21,2,5
222,4,6_21,1,3
222,4,3_12,0,2
222,4,3_7,0,1
222,4,1_12,1,1
222,4,11_14,0,1
222,4,3_11,1,1
222,4,1_14,0,1
222,4,6_11,1,1
222,4,12_21,0,1
222,1,11,443,1152
222,1,4,405,1059
222,1,6,42,122
222,1,7,25,86
222,1,14,21,56
222,1,3,14,32
222,1,12,3,12
