key,role,category,abilities,wins,matches
43,5,skillLevel1,W,338,682
43,5,skillLevel1,E,244,524
43,5,skillLevel1,R,0,0
43,5,skillLevel2,Q,478,1002
43,5,skillLevel2,W,10965,22128
43,5,skillLevel2,E,21392,43735
43,5,skillLevel2,R,0,0
43,5,skillLevel3,Q,1900,3884
43,5,skillLevel3,W,20275,41486
43,5,skillLevel3,E,10660,21495
43,5,skillLevel3,R,0,0
43,5,skillLevel4,Q,30401,61808
43,5,skillLevel4,W,1488,3076
43,5,skillLevel4,E,939,1970
43,5,skillLevel4,R,7,11
43,5,skillLevel5,Q,32138,65342
43,5,skillLevel5,W,260,553
43,5,skillLevel5,E,402,887
43,5,skillLevel5,R,35,83
43,5,skillLevel6,Q,128,299
43,5,skillLevel6,W,101,221
43,5,skillLevel6,E,186,407
43,5,skillLevel6,R,32420,65938
43,5,skill6,QEWQQR,19406,39548
43,5,skill6,QWEQQR,9829,19771
43,5,skill6,QEQWQR,1187,2424
43,5,skill6,QWQEQR,519,1053
43,5,skill6,WQEQQR,264,539
43,5,skill6,QEWQER,150,338
43,5,skill6,EQWQQR,137,305
43,5,skill10,QEWQQRQEQE,16160,32326
43,5,skill10,QWEQQRQEQE,5646,11030
43,5,skill10,QWEQQRQWQW,2494,5084
43,5,skill10,QEWQQRQWQW,1000,2187
43,5,skill10,QEQWQRQEQE,1018,2037
43,5,skill10,QEWQQRQWQE,631,1353
43,5,skill10,QWEQQRQWQE,654,1349
43,5,skill10,QEWQQRQEQW,634,1311
43,5,skill10,QWEQQRQEQW,485,1043
43,5,skill10,QEWQQRQEEQ,251,513
43,5,skill10,QWQEQRQEQE,223,462
43,5,skill10,QWQEQRQWQW,213,407
43,5,skill10,WQEQQRQEQE,156,332
43,5,skill10,QEWQQREQQE,139,320
43,5,skill15,QEWQQRQEQEREEWW,9140,15786
43,5,skill15,QWEQQRQEQEREEWW,2989,5019
43,5,skill15,QWEQQRQWQWRWWEE,1196,2152
43,5,skill15,QEQWQRQEQEREEWW,584,988
43,5,skill15,QEWQQRQWQWRWWEE,430,821
43,5,skill15,QEWQQRQWQEREEEW,211,375
43,5,skill15,QWEQQRQWQEREEEW,183,315
43,5,skill15,QEWQQRQEQWREEEW,173,300
43,5,skill15,QEWQQRQEQEREWEW,159,290
43,5,skill15,QEWQQRQEQERWEEW,154,280
43,3,skillOrder,QEW,1429,3585
43,3,skillOrder,QWE,303,807
43,3,skillOrder,EQW,36,98
43,3,skillOrder,EWQ,4,10
43,3,skillOrder,WQE,3,10
43,3,skillOrder,WEQ,0,7
43,3,skillLevel1,Q,1803,4996
43,3,skillLevel1,W,9,36
43,3,skillLevel1,E,25,75
43,3,skillLevel1,R,0,0
43,3,skillLevel2,Q,31,94
43,3,skillLevel2,W,411,1088
43,3,skillLevel2,E,1395,3925
43,3,skillLevel2,R,0,0
43,3,skillLevel3,Q,159,455
43,3,skillLevel3,W,1288,3617
43,3,skillLevel3,E,390,1035
43,3,skillLevel3,R,0,0
43,3,skillLevel4,Q,1637,4509
43,3,skillLevel4,W,142,390
43,3,skillLevel4,E,58,208
43,3,skillLevel4,R,0,0
43,3,skillLevel5,Q,1773,4897
43,3,skillLevel5,W,17,62
43,3,skillLevel5,E,47,146
43,3,skillLevel5,R,0,2
43,3,skillLevel6,Q,10,28
43,3,skillLevel6,W,7,24
43,3,skillLevel6,E,21,50
43,3,skillLevel6,R,1799,5005
43,3,skill6,QEWQQR,1195,3327
43,3,skill6,QWEQQR,355,927
43,3,skill6,QEQWQR,117,313
43,3,skill10,QEWQQRQEQE,904,2279
43,3,skill10,QWEQQRQEQE,191,433
43,3,skill15,QEWQQRQEQEREEWW,410,761
43,2,skillOrder,QEW,411211,811658
43,2,skillOrder,EQW,61791,122441
43,2,skillOrder,QWE,34517,71692
43,2,skillOrder,EWQ,5322,10947
43,2,skillOrder,WQE,584,1271
43,2,skillOrder,WEQ,531,1162
43,2,skillLevel1,Q,543404,1112349
43,2,skillLevel1,W,3916,8340
43,2,skillLevel1,E,7252,15809
43,2,skillLevel1,R,0,0
43,2,skillLevel2,Q,9727,20964
43,2,skillLevel2,W,87842,175614
43,2,skillLevel2,E,457003,939919
43,2,skillLevel2,R,0,1
43,2,skillLevel3,Q,28743,57950
43,2,skillLevel3,W,436292,898897
43,2,skillLevel3,E,89537,179651
43,2,skillLevel3,R,0,0
43,2,skillLevel4,Q,487312,995603
43,2,skillLevel4,W,28517,57885
43,2,skillLevel4,E,38728,82979
43,2,skillLevel4,R,15,31
43,2,skillLevel5,Q,504186,1028035
43,2,skillLevel5,W,3878,8672
43,2,skillLevel5,E,46283,99302
43,2,skillLevel5,R,225,489
43,2,skillLevel6,Q,2489,5366
43,2,skillLevel6,W,1226,2670
43,2,skillLevel6,E,4789,10191
43,2,skillLevel6,R,546068,1118271
43,2,skill6,QEWQQR,377790,773076
43,2,skill6,QWEQQR,76202,151215
43,2,skill6,QEQWQR,23234,46303
43,2,skill6,QEWEER,18627,40212
43,2,skill6,QEWQER,15863,33836
43,2,skill6,QEWEQR,8255,17659
43,2,skill6,EQWQQR,3156,6847
43,2,skill6,QEWQQE,3083,6610
43,2,skill6,WQEQQR,2493,5267
43,2,skill6,QWEQER,2418,4974
43,2,skill6,QWEEER,2215,4633
43,2,skill6,EQWEER,1965,4267
43,2,skill6,QWQEQR,2072,4088
43,2,skill6,QEWQWR,1174,2515
43,2,skill6,QWEEQR,1189,2476
43,2,skill6,QEWWQR,885,1916
43,2,skill6,QEEWQR,765,1659
43,2,skill6,QEQWER,632,1410
43,2,skill6,QEWQEQ,656,1369
43,2,skill6,QEWQQW,599,1363
43,2,skill6,QWEQWR,577,1264
43,2,skill6,QWEQQE,569,1187
43,2,skill6,QEEWER,508,1141
43,2,skill6,QEWEQQ,470,981
43,2,skill6,EQWQER,423,929
43,2,skill6,EWQEER,382,870
43,2,skill6,QEQEWR,389,867
43,2,skill6,EQWEQR,385,828
43,2,skill6,QEWEEQ,334,719
43,2,skill6,QEWQEE,307,691
43,2,skill6,QEWWER,324,672
43,2,skill6,QEWEWR,288,669
43,2,skill6,QWEWQR,292,663
43,2,skill6,QEQEQR,271,640
43,2,skill6,QEWWWR,242,584
43,2,skill6,WEQQQR,279,584
43,2,skill6,QWEWWR,247,577
43,2,skill6,QWEQQW,267,528
43,2,skill6,WEQEER,230,474
43,2,skill6,QWWEQR,219,455
43,2,skill6,WQEEER,185,424
43,2,skill6,QEWEQE,178,383
43,2,skill6,EWQQQR,145,352
43,2,skill6,QEQWQE,168,308
43,2,skill6,QEWQRQ,125,265
43,2,skill6,WQEQER,127,263
43,2,skill6,EQQWQR,128,252
43,2,skill10,QEWQQRQEQE,268612,530645
43,2,skill10,QWEQQRQEQE,46429,87928
43,2,skill10,QEWQQREEEE,20128,38595
43,2,skill10,QEQWQRQEQE,15581,29993
43,2,skill10,QEWEEREQEQ,9882,20282
43,2,skill10,QEWQQRQEEQ,9783,19593
43,2,skill10,QEWQQRQEEE,9111,17557
43,2,skill10,QEWQQRQEQW,8074,16793
43,2,skill10,QEWQQRQWQW,7969,16609
43,2,skill10,QEWQQRQWQE,7719,16049
43,2,skill10,QWEQQRQWQW,7034,14435
43,2,skill10,QEWQQREQQE,6243,12729
43,2,skill10,QWEQQREEEE,3904,7184
43,2,skill10,QEWQEREEEQ,3400,6880
43,2,skill10,QWEQQRQWQE,3034,6258
43,2,skill10,QEWQERQQQE,2901,6013
43,2,skill10,QWEQQRQEQW,2702,5537
43,2,skill10,QEWEQRQQQE,2172,4605
43,2,skill10,QEWEEREWEW,2210,4427
43,2,skill10,EQWQQRQEQE,2037,4309
43,2,skill10,QEWQQREQEE,1968,3771
43,2,skill10,QEQWQREEEE,2005,3704
43,2,skill10,QWEQQRQEEQ,1709,3308
43,2,skill10,QWEQQRQEEE,1724,3238
43,2,skill10,WQEQQRQEQE,1590,3191
43,2,skill10,QEWQQREEQE,1428,2804
43,2,skill10,QEWEQREEEQ,1313,2634
43,2,skill10,QEWQQREEEQ,1135,2387
43,2,skill10,QEWQQREEQQ,1072,2343
43,2,skill10,QEWQQREQEQ,1119,2337
43,2,skill10,EQWEEREQEQ,1123,2313
43,2,skill10,QEWQERQEEE,1113,2163
43,2,skill10,QWQEQRQEQE,1153,2142
43,2,skill10,QWEQQREQQE,955,1992
43,2,skill10,QWEEEREQEQ,988,1952
43,2,skill10,QEWEEREQEW,967,1910
43,2,skill10,QEWEERQEEQ,871,1813
43,2,skill10,QEWQQERQQE,849,1724
43,2,skill10,QEQWQRQEEE,908,1660
43,2,skill10,QEWEEREQQE,728,1567
43,2,skill10,QEWQEREEEW,758,1495
43,2,skill10,QEWQQRQEQR,743,1392
43,2,skill10,QEWQQRQWEQ,622,1261
43,2,skill10,QEWQQRQEWQ,624,1237
43,2,skill10,QEWQEREQEE,572,1226
43,2,skill10,QEWEEREWEQ,560,1225
43,2,skill10,QEWQQREQQW,558,1130
43,2,skill10,QEQWQRQEEQ,587,1109
43,2,skill10,QEWQERQQEQ,513,1087
43,2,skill10,QEWEQRQEEE,564,1066
43,2,skill10,QEWQERQQEE,538,1033
43,2,skill10,QEWQERQEQE,511,1015
43,2,skill10,QEWQQRQQEE,477,966
43,2,skill10,QEWQQEQEQE,468,966
43,2,skill10,QEWQERQEQQ,472,963
43,2,skill10,QWEQEREEEQ,467,931
43,2,skill10,QEWQQEQRQE,425,910
43,2,skill10,QEWQEREEQE,424,880
43,2,skill10,QEQWQRQEQW,426,877
43,2,skill10,QWEQERQQQE,439,876
43,2,skill10,QEWQEREQQQ,368,820
43,2,skill10,QEEWQRQQQE,371,785
43,2,skill10,QEWQQRWQQE,381,775
43,2,skill10,QEQWQRQWQE,375,765
43,2,skill10,QEQWQRQWQW,343,757
43,2,skill10,QEWWQRQQQE,353,728
43,2,skill10,QWEEEREWEW,365,713
43,2,skill10,QEWQERQEEQ,347,708
43,2,skill10,QEWEQREQEE,333,678
43,2,skill10,QWEQQREQEE,354,673
43,2,skill10,QWEEQRQQQE,317,641
43,2,skill10,QEWEERQQQQ,257,640
43,2,skill10,QWQEQRQWQW,331,639
43,2,skill10,QEWQERQQQW,293,638
43,2,skill10,QEWEEREQQQ,265,631
43,2,skill10,QEQWQREQQE,311,623
43,2,skill10,QEWQEREQQE,284,599
43,2,skill10,QEWEQRQQEQ,294,593
43,2,skill10,QEWEQRQEQQ,276,588
43,2,skill10,QEWEQREEEW,312,573
43,2,skill10,QEWQEREQEQ,276,563
43,2,skill10,QEWEERQQEE,254,559
43,2,skill10,QEWQQRQWEE,274,539
43,2,skill10,QEEWEREQEQ,257,539
43,2,skill10,QEWQWRQQQE,264,537
43,2,skill10,QEWEQRQQEE,264,532
43,2,skill10,QEWEQREQQQ,240,509
43,2,skill10,QWEQQRQWEQ,224,494
43,2,skill10,QWEQQREEQE,256,489
43,2,skill10,EQWEEREWEW,241,488
43,2,skill10,QEQEWRQQQE,219,475
43,2,skill10,QEWEQREEQE,230,472
43,2,skill10,QEWQEREEQQ,197,437
43,2,skill10,QEWEQRQEQE,197,424
43,2,skill10,QWEQQREEQQ,203,418
43,2,skill10,QEWEQRQQQW,184,404
43,2,skill10,WQEQQRQWQW,172,397
43,2,skill10,QWEQQREQEQ,190,384
43,2,skill10,QWEQQREEEQ,188,380
43,2,skill10,QEWQQRQWWQ,201,377
43,2,skill10,QEWQQRQEEW,189,374
43,2,skill10,QEQWEREEEQ,179,355
43,2,skill10,QEWEERQQQE,159,348
43,2,skill10,QEWEQRQEEQ,166,348
43,2,skill10,WEQQQRQEQE,180,343
43,2,skill10,QEWQERWQEW,172,343
43,2,skill10,QEWQEQRQQE,166,341
43,2,skill10,QEWEQREQEQ,151,331
43,2,skill10,QEWEERQEQE,141,331
43,2,skill10,EWQEEREWEW,149,329
43,2,skill10,QWEQQREQQW,143,329
43,2,skill10,QEWEQREQQE,165,323
43,2,skill10,QEWQQRWQQW,165,322
43,2,skill10,QEWQQREWQQ,147,317
43,2,skill10,QEWQQRQEWE,164,310
43,2,skill10,QEWEERQEEW,146,308
43,2,skill10,EQWQQREEEE,149,305
43,2,skill10,QWEQQRQEWQ,155,298
43,2,skill10,QWEEQREEEQ,143,290
43,2,skill10,QWEQERQEEE,145,289
43,2,skill10,QEWQQREQWQ,144,280
43,2,skill10,QEWEQQRQQE,143,278
43,2,skill10,QEWEERQQEQ,108,277
43,2,skill10,QWEQQERQQE,137,271
43,2,skill10,QEWEQREEQQ,118,270
43,2,skill10,QEQWQREQEE,140,268
43,2,skill10,QEQWQREEQE,135,264
43,2,skill10,EWQEEREQEQ,117,259
43,2,skill10,QWEQQRWQQE,134,258
43,2,skill10,EQWQQRQEEQ,128,256
43,2,skill10,QWEEEREQEW,138,255
43,2,skill10,QWEQEREEEW,135,250
43,2,skill15,QEWQQRQEQEREEWW,77405,125861
43,2,skill15,QWEQQRQEQEREEWW,12291,19536
43,2,skill15,QEQWQRQEQEREEWW,4166,6680
43,2,skill15,QEWQQREEEERQQWW,3622,5616
43,2,skill15,QEWEEREQEQRQQWW,2653,4330
43,2,skill15,QEWQQRQEEQREEWW,2655,4330
43,2,skill15,QWEQQRQWQWRWWEE,1756,3052
43,2,skill15,QEWQQRQWQWRWWEE,1689,2860
43,2,skill15,QEWQQREQQEREEWW,1671,2720
43,2,skill15,QEWQQRQWQEREEEW,1535,2594
43,2,skill15,QEWQQRQEQWREEEW,1453,2403
43,2,skill15,QEWQQRQEEEREQWW,1465,2288
43,2,skill15,QEWQQRQEQERWEEW,1380,2245
43,2,skill15,QEWQQRQEQEREWEW,1327,2210
43,2,skill15,QEWQERQQQEREEWW,842,1372
43,2,skill15,QEWQEREEEQRQQWW,810,1271
43,2,skill15,EQWQQRQEQEREEWW,649,1095
43,2,skill15,QEWEQRQQQEREEWW,618,1044
43,2,skill15,QEWQQRQEQEEREWW,584,986
43,2,skill15,QWEQQREEEERQQWW,650,981
43,2,skill15,QEWQQRQEEERQEWW,502,834
43,2,skill15,QWEQQRQWQEREEEW,474,804
43,2,skill15,QEWEEREWEWRWWQQ,499,798
43,2,skill15,WQEQQRQEQEREEWW,471,768
43,2,skill15,QEWQQREEEERWWWW,468,752
43,2,skill15,QWEQQRQEQWREEEW,405,657
43,2,skill15,QWEQQRQEEQREEWW,396,641
43,2,skill15,QEQWQREEEERQQWW,372,555
43,2,skill15,EQWEEREQEQRQQWW,335,539
43,2,skill15,QWEQQRQEQERWEEW,282,511
43,2,skill15,QEWEQREEEQRQQWW,316,507
43,2,skill15,QEWQQREQEEREQWW,297,483
43,2,skill15,QEWQQREQEQREEWW,271,470
43,2,skill15,QEWQQREEQQREEWW,272,464
43,2,skill15,QWQEQRQEQEREEWW,298,457
43,2,skill15,QWEQQRQEQEREWEW,268,455
43,2,skill15,QEWQQRQEQWRWWWE,258,436
43,2,skill15,QWEQQREQQEREEWW,254,435
43,2,skill15,QEWQQRQWQWREEEE,251,422
43,2,skill15,QWEEEREQEQRQQWW,263,422
43,2,skill15,QWEQQRQEEEREQWW,246,381
43,2,skill15,QEWQQERQQEREEWW,221,367
43,2,skill15,QEWQQREEQEREQWW,228,367
43,2,skill15,QEWEERQEEQRQQWW,222,349
43,2,skill15,QEWQERQEEERQQWW,209,345
43,2,skill15,QEWQQRQWQWRWEWE,168,321
43,2,skill15,QEWEEREQQERQQWW,199,320
43,2,skill15,QEWQQRQWQERWWWE,184,308
43,2,skill15,QEWQQRQEQREEEWW,192,305
43,2,skill15,QEWQQRQEQEREEWR,184,300
43,2,skill15,QEWQQRQEQEREWWE,164,296
43,2,skill15,QEWQQRQWQERWEEE,165,294
43,2,skill15,QEWQQRQWQWREWWE,178,291
43,2,skill15,QEWQQREEEQREQWW,185,290
43,2,skill15,QEWQQRQEQWREWEE,165,285
43,2,skill15,QEWQQRQEQWRWEEE,158,276
43,2,skill15,QEWQQRQEQERWWEE,160,271
43,2,skill15,QWEQQRQEQWRWWWE,164,262
43,2,skill15,QWEQQRQWQWREWWE,153,258
30,4,skillOrder,QEW,17198,34453
30,4,skillOrder,QWE,648,1404
30,4,skillOrder,EQW,488,1048
30,4,skillOrder,EWQ,20,45
30,4,skillOrder,WQE,1,5
30,4,skillOrder,WEQ,1,2
30,4,skillLevel1,Q,18355,37180
30,4,skillLevel1,W,21,57
30,4,skillLevel1,E,85,196
30,4,skillLevel1,R,0,0
30,4,skillLevel2,Q,117,267
30,4,skillLevel2,W,2344,5065
30,4,skillLevel2,E,16000,32101
30,4,skillLevel2,R,0,0
30,4,skillLevel3,Q,9329,18480
30,4,skillLevel3,W,6977,14333
30,4,skillLevel3,E,2155,4620
30,4,skillLevel3,R,0,0
30,4,skillLevel4,Q,8549,17756
30,4,skillLevel4,W,8490,16753
30,4,skillLevel4,E,1420,2922
30,4,skillLevel4,R,2,2
30,4,skillLevel5,Q,17622,35695
30,4,skillLevel5,W,230,444
30,4,skillLevel5,E,585,1246
30,4,skillLevel5,R,24,48
30,4,skillLevel6,Q,31,60
30,4,skillLevel6,W,3,9
30,4,skillLevel6,E,60,128
30,4,skillLevel6,R,18367,37236
30,4,skill6,QEQWQR,8022,15830
30,4,skill6,QEWQQR,6537,13389
30,4,skill6,QWEQQR,1638,3534
30,4,skill6,QWQEQR,606,1279
30,4,skill6,QEQEQR,372,742
30,4,skill6,QEQEWR,155,274
30,4,skill6,QEEWQR,135,269
30,4,skill6,QEEWER,128,263
30,4,skill6,QEWQER,124,253
30,4,skill10,QEQWQRQEQE,7736,15125
30,4,skill10,QEWQQRQEQE,5983,12111
30,4,skill10,QWEQQRQEQE,1290,2769
30,4,skill10,QWQEQRQEQE,490,1017
30,4,skill10,QWEQQRQWQW,164,301
30,4,skill10,QEQEQRQWQE,146,299
30,4,skill15,QEQWQRQEQEREEWW,5641,10105
30,4,skill15,QEWQQRQEQEREEWW,4464,8313
30,4,skill15,QWEQQRQEQEREEWW,950,1827
30,4,skill15,QWQEQRQEQEREEWW,344,670
30,1,skillOrder,QEW,179714,360396
30,1,skillOrder,QWE,4687,10454
30,1,skillOrder,EQW,787,1807
30,1,skillOrder,EWQ,44,131
30,1,skillOrder,WQE,24,63
30,1,skillOrder,WEQ,2,14
30,1,skillLevel1,Q,186855,380695
30,1,skillLevel1,W,185,433
30,1,skillLevel1,E,296,785
30,1,skillLevel1,R,0,0
30,1,skillLevel2,Q,473,1177
30,1,skillLevel2,W,4862,11437
30,1,skillLevel2,E,182001,369299
30,1,skillLevel2,R,0,0
30,1,skillLevel3,Q,139463,275908
30,1,skillLevel3,W,42342,92996
30,1,skillLevel3,E,5531,13009
30,1,skillLevel3,R,0,0
30,1,skillLevel4,Q,46306,102385
30,1,skillLevel4,W,137403,271444
30,1,skillLevel4,E,3626,8081
30,1,skillLevel4,R,1,3
30,1,skillLevel5,Q,184085,374638
30,1,skillLevel5,W,1722,3722
30,1,skillLevel5,E,1481,3437
30,1,skillLevel5,R,48,116
30,1,skillLevel6,Q,65,155
30,1,skillLevel6,W,23,47
30,1,skillLevel6,E,417,863
30,1,skillLevel6,R,186831,380848
30,1,skill6,QEQWQR,135558,267358
30,1,skill6,QEWQQR,40712,89156
30,1,skill6,QWEQQR,4292,10128
30,1,skill6,QEQEWR,1354,2865
30,1,skill6,QEQEQR,1149,2642
30,1,skill6,QEWQER,501,1146
30,1,skill6,QEEWQR,484,1107
30,1,skill6,QEQWER,437,930
30,1,skill6,QEWEQR,380,836
30,1,skill6,QWQEQR,365,816
30,1,skill6,QEQWQE,260,514
30,1,skill6,QEWWQR,177,411
30,1,skill6,QEEWER,157,377
30,1,skill6,QEWEER,138,361
30,1,skill6,WQEQQR,146,321
30,1,skill6,EQWQQR,124,320
30,1,skill6,QEQWWR,131,267
30,1,skill10,QEQWQRQEQE,128682,250032
30,1,skill10,QEWQQRQEQE,36320,78063
30,1,skill10,QWEQQRQEQE,3470,7958
30,1,skill10,QEQEWRQQQE,1196,2502
30,1,skill10,QEQWQRQEQW,998,2137
30,1,skill10,QEQWQRQEEQ,1089,2125
30,1,skill10,QEQWQRQWQE,1024,2123
30,1,skill10,QEQWQRQWQW,897,1968
30,1,skill10,QEWQQRQWQW,810,1869
30,1,skill10,QEWQQRQEQW,774,1779
30,1,skill10,QEWQQRQWQE,751,1628
30,1,skill10,QEQWQREQQE,655,1356
30,1,skill10,QEWQQRQEEQ,472,1088
30,1,skill10,QEQEQRQWQE,384,857
30,1,skill10,QEEWQRQQQE,372,840
30,1,skill10,QEWQQREQQE,377,806
30,1,skill10,QEQEQRWQQE,334,717
30,1,skill10,QWEQQRQWQW,256,654
30,1,skill10,QWQEQRQEQE,290,634
30,1,skill10,QEQWERQQQE,301,573
30,1,skill10,QEQEQRQEQE,217,530
30,1,skill10,QEWEQRQQQE,226,493
30,1,skill10,QEQWQERQQE,243,476
30,1,skill10,QEWQERQQQE,183,421
30,1,skill10,QWEQQRQWQE,180,401
30,1,skill10,QWEQQRQEQW,143,379
30,1,skill10,QEQWQRQQEE,163,349
30,1,skill10,WQEQQRQEQE,124,270
30,1,skill10,QEWWQRQQQE,111,262
30,1,skill10,EQWQQRQEQE,104,252
30,1,skill10,QEQWQRQEQR,121,250
30,1,skill15,QEQWQRQEQEREEWW,94213,163596
30,1,skill15,QEWQQRQEQEREEWW,25939,48351
30,1,skill15,QWEQQRQEQEREEWW,2410,4701
30,1,skill15,QEQEWRQQQEREEWW,877,1661
30,1,skill15,QEQWQRQEEQREEWW,801,1367
30,1,skill15,QEQWQRQEQEREWEW,533,991
30,1,skill15,QEQWQRQWQEREEEW,545,980
30,1,skill15,QEQWQRQEQERWEEW,480,886
30,1,skill15,QEQWQRQWQWRWWEE,459,868
30,1,skill15,QEQWQREQQEREEWW,476,857
30,1,skill15,QEQWQRQEQWREEEW,444,815
30,1,skill15,QEQWQRQEQEEREWW,444,783
30,1,skill15,QEWQQRQWQWRWWEE,381,731
30,1,skill15,QEWQQRQWQEREEEW,342,623
30,1,skill15,QEWQQRQEEQREEWW,315,622
30,1,skill15,QEWQQRQEQERWEEW,310,578
30,1,skill15,QEWQQRQEQWREEEW,288,566
30,1,skill15,QEQEQRQWQEREEWW,282,556
30,1,skill15,QEEWQRQQQEREEWW,254,497
30,1,skill15,QEWQQRQEQEREWEW,252,496
30,1,skill15,QEQEQRWQQEREEWW,255,458
30,1,skill15,QEWQQREQQEREEWW,229,440
30,1,skill15,QWQEQRQEQEREEWW,196,394
30,1,skill15,QEQWERQQQEREEWW,223,371
30,1,skill15,QEQWQERQQEREEWW,183,332
30,1,skill15,QEQEQRQEQEREWWW,148,313
30,1,skill15,QEWQQRQEQEEREWW,152,304
30,1,skill15,QEWEQRQQQEREEWW,161,292
30,5,skillOrder,QEW,33829,65956
30,5,skillOrder,QWE,1496,3132
30,5,skillOrder,EQW,922,1802
30,5,skillOrder,EWQ,40,89
30,5,skillOrder,WQE,4,17
30,5,skillOrder,WEQ,5,13
30,5,skillLevel1,Q,36391,71801
30,5,skillLevel1,W,65,132
30,5,skillLevel1,E,106,217
30,5,skillLevel1,R,0,0
30,5,skillLevel2,Q,181,377
30,5,skillLevel2,W,4570,9348
30,5,skillLevel2,E,31808,62418
30,5,skillLevel2,R,3,7
30,5,skillLevel3,Q,16750,32405
30,5,skillLevel3,W,15515,31043
30,5,skillLevel3,E,4291,8694
30,5,skillLevel3,R,6,8
30,5,skillLevel4,Q,18643,37440
30,5,skillLevel4,W,15039,29012
30,5,skillLevel4,E,2876,5687
30,5,skillLevel4,R,4,11
30,5,skillLevel5,Q,34920,68840
30,5,skillLevel5,W,480,961
30,5,skillLevel5,E,1132,2285
30,5,skillLevel5,R,30,64
30,5,skillLevel6,Q,49,102
30,5,skillLevel6,W,9,18
30,5,skillLevel6,E,105,198
30,5,skillLevel6,R,36399,71832
30,5,skill6,QEWQQR,14602,29164
30,5,skill6,QEQWQR,14216,27369
30,5,skill6,QWEQQR,3294,6700
30,5,skill6,QWQEQR,1016,2097
30,5,skill6,QEQEQR,892,1707
30,5,skill6,QEQEWR,302,596
30,5,skill6,QEWQER,243,523
30,5,skill6,QEEWQR,261,505
30,5,skill6,QEEWER,238,469
30,5,skill6,QEWEQR,210,410
30,5,skill6,QEWEER,210,408
30,5,skill10,QEWQQRQEQE,13119,25860
30,5,skill10,QEQWQRQEQE,13504,25762
30,5,skill10,QWEQQRQEQE,2437,4882
30,5,skill10,QWQEQRQEQE,838,1684
30,5,skill10,QWEQQRQWQW,288,606
30,5,skill10,QEQEQRQWQE,305,594
30,5,skill10,QEWQQRQEQW,237,525
30,5,skill10,QEWQQRQEEQ,241,481
30,5,skill10,QEWQQRQWQE,229,479
30,5,skill10,QEQEQRQEQE,244,461
30,5,skill10,QEWQQRQWQW,227,440
30,5,skill10,QEQEWRQQQE,206,404
30,5,skill10,QWEQQRQWQE,174,392
30,5,skill10,QEEWQRQQQE,195,382
30,5,skill10,QWEQQRQEQW,193,354
30,5,skill10,QEEWEREQEQ,179,348
30,5,skill10,QEWQQREQQE,176,338
30,5,skill10,QEQEQRWQQE,162,312
30,5,skill10,QEQWQRQEEQ,156,287
30,5,skill10,QEWEEREQEQ,135,265
30,5,skill15,QEQWQRQEQEREEWW,9874,17121
30,5,skill15,QEWQQRQEQEREEWW,9626,17036
30,5,skill15,QWEQQRQEQEREEWW,1728,3106
30,5,skill15,QWQEQRQEQEREEWW,593,1077
30,5,skill15,QEQEQRQWQEREEWW,224,396
30,5,skill15,QEQEQRQEQEREWWW,161,291
30,5,skill15,QEWQQRQEEQREEWW,165,289
30,5,skill15,QEEWQRQQQEREEWW,148,267
30,5,skill15,QWEQQRQWQWRWWEE,132,265
30,5,skill15,QEQEWRQQQEREEWW,149,257
30,5,skill15,QEEWEREQEQRQQWW,142,250
30,3,skillOrder,QEW,33696,62503
30,3,skillOrder,QWE,1063,2117
30,3,skillOrder,EQW,169,326
30,3,skillOrder,EWQ,5,16
30,3,skillOrder,WQE,3,7
30,3,skillOrder,WEQ,1,5
30,3,skillLevel1,Q,35497,66948
30,3,skillLevel1,W,30,66
30,3,skillLevel1,E,31,56
30,3,skillLevel1,R,0,0
30,3,skillLevel2,Q,62,127
30,3,skillLevel2,W,4095,8265
30,3,skillLevel2,E,31401,58678
30,3,skillLevel2,R,0,0
30,3,skillLevel3,Q,15917,29281
30,3,skillLevel3,W,15972,30369
30,3,skillLevel3,E,3669,7420
30,3,skillLevel3,R,0,0
30,3,skillLevel4,Q,19171,36865
30,3,skillLevel4,W,14972,27468
30,3,skillLevel4,E,1414,2736
30,3,skillLevel4,R,1,1
30,3,skillLevel5,Q,34906,65801
30,3,skillLevel5,W,299,555
30,3,skillLevel5,E,337,673
30,3,skillLevel5,R,16,41
30,3,skillLevel6,Q,28,59
30,3,skillLevel6,W,8,13
30,3,skillLevel6,E,102,192
30,3,skillLevel6,R,35420,66806
30,3,skill6,QEWQQR,15530,29490
30,3,skill6,QEQWQR,14587,26697
30,3,skill6,QWEQQR,3265,6630
30,3,skill6,QWQEQR,698,1367
30,3,skill6,QEQEQR,284,558
30,3,skill6,QEQEWR,188,348
30,3,skill6,QEEWQR,162,305
30,3,skill10,QEWQQRQEQE,14351,26814
30,3,skill10,QEQWQRQEQE,13829,24960
30,3,skill10,QWEQQRQEQE,2635,5256
30,3,skill10,QWQEQRQEQE,561,1066
30,3,skill10,QWEQQRQWQW,245,473
30,3,skill10,QEWQQRQWQE,199,380
30,3,skill10,QEWQQRQEEQ,190,348
30,3,skill10,QEWQQRQEQW,181,346
30,3,skill10,QEQEWRQQQE,171,315
30,3,skill10,QWEQQRQWQE,119,257
30,3,skill10,QEEWQRQQQE,139,256
30,3,skill15,QEWQQRQEQEREEWW,9157,15536
30,3,skill15,QEQWQRQEQEREEWW,8616,14223
